TOI,a_m,b,depth,sigma
3816.01,3167518598.579363,0.9008856933923428,0.99339,0.0010952973551378
381.01,8792632554.365088,0.900821866551882,0.99964,5.299371529410511e-05
4369.01,18772602672.753128,0.9006688459351042,0.99982,5.984565744554471e-05
2462.01,15971594264.840157,0.9003472293524114,0.993092024502,0.0008618068453981
1867.01,22481593788.456947,0.9003268219069994,0.98966,0.0017309631987955
1842.01,13843677379.882658,0.8995605893061305,0.99683,0.0001975212890205
933.01,57949007079.5979,0.8995555727876332,0.995933891696,0.0002312006024727
5100.01,6948977166.259839,0.8992923659477138,0.98617118104,0.0009102219954993
4560.01,7790263712.739716,0.8988813221670302,0.9998633824903,4.6731635737110006e-05
3368.01,12342597627.42737,0.8988729246820429,0.99602,0.0009811795342047
1744.01,24549221816.223736,0.8986414556331815,0.999544,6.788923746090519e-05
5173.01,7180513359.870218,0.8986395812578062,0.98572614869,0.0042592561539771
754.01,7531938818.626334,0.8985856443243909,0.992429716005,0.0007012882746212
872.01,4633008803.180243,0.8978737184057572,0.99889,0.0001776436360644
640.01,9350327710.226587,0.8978543592130707,0.993104891322,0.0002503524488781
458.01,18641214548.50136,0.8978248831988785,0.998868492432,0.000288339253072
1328.01,8215550903.223823,0.8978070248382902,0.99885,0.0001811796355379
4352.01,14995143667.921225,0.8977391073530903,0.9996373100548,0.0001611029781422
2173.01,2314007293.7286634,0.8975977817383338,0.99925,0.0002218346310426
2527.01,5856242369.280429,0.8975282987274223,0.99874,0.000145699347886
727.01,6522253800.135891,0.897203711899054,0.99852,0.0005514168204051
5283.01,11984553170.024343,0.8969850027458705,0.99695,0.0003144643770955
1713.01,1882422186.572898,0.8966005949243975,0.998717697463,0.0002528242985653
2269.03,11389178450.536097,0.89640276598209,0.9990998933334,0.0004165847316598
3789.01,7423398417.897014,0.895965936432726,0.98685,0.001478921370169
5139.01,8040695074.589375,0.8959070627202993,0.99646,0.0012663709384537
2091.01,93589617115.29378,0.8958063490615604,0.999705570372,0.0001381959008948
1058.01,14882522730.253395,0.895732216996116,0.9990313880675,0.0001520785756403
1023.01,3618346235.554166,0.8957209240227424,0.99782,4.810667587240889e-05
202.01,3812130225.254306,0.8957038654854892,0.98635430533,0.0030964441880953
2158.01,12019160439.330584,0.8954469683579708,0.99491,0.0002471708054912
2100.01,23917068440.92073,0.8952086557142518,0.99901,0.0003206871472397
712.01,11741794154.369848,0.8951641293239767,0.99921,0.0001179298156107
264.01,5028408136.250508,0.8949763434607445,0.99542,0.0001195989664571
1315.01,6995869081.208159,0.8946679549445308,0.99899,6.92255992300177e-05
1658.01,2681695093.288608,0.8945544462986541,0.9994344245777,7.582109716109081e-05
1211.01,20097082634.83377,0.8945488390938026,0.9993755922908,0.0001969092861189
2510.01,4957287277.004223,0.8945347187388694,0.9995,0.0001040859984232
3667.01,9123339979.895256,0.8945249164948343,0.990820939153,0.0010705122535243
4485.01,11243165035.581184,0.8944039641352287,0.98886029941,0.002655406247218
3918.01,5943437917.262539,0.8941876517449434,0.99415,0.0009860694581148
4327.01,2130622871.916885,0.8935955428488542,0.99932,0.0001325782868387
1112.01,6584814699.002397,0.893222449911667,0.99951,0.0001176938800626
4135.01,5784195465.868648,0.8931175077171551,0.99944,5.773724773818419e-05
1777.01,17873557726.425213,0.8929810771183544,0.99967,0.0002200824340109
3847.01,14550937428.728842,0.8929300846058269,0.99094,0.0006605426251954
5769.01,4241233885.4627542,0.8926946758304799,0.99738,0.1471346909332415
4788.01,8460591860.026105,0.892524423156712,0.98889,0.000544635519401
3770.01,2647960351.428035,0.892482699026855,0.99352,0.0020518328699803
1780.01,3913454098.601742,0.892362244399297,0.98902,0.00051589927071
1993.01,8327408426.192461,0.8919949896829601,0.98716,0.0002071258293634
4400.01,10821498835.793247,0.8919744650560428,0.98862593243,0.0010334240899577
1270.01,16303263263.00368,0.8919216109060475,0.95116,0.0002149512277358
5743.01,10977089748.486525,0.8919085686330936,0.99124,0.0005273664180175
1097.02,17260307093.936638,0.8914079159572411,0.9993527298961,0.0002473131703401
5169.01,11041335654.60216,0.8912041098730326,0.99931,0.0001440807304416
2444.01,3413875641.7759256,0.890667259621819,0.96767423147,0.0041669975342152
1785.01,15348020463.827007,0.8903674260503309,0.999702,4.573555699402854e-05
2631.01,10403891300.204124,0.8902687437054443,0.99058,0.0009424179899832
2149.01,2119766422.7127457,0.8902638878194471,0.99945,9.06745797745618e-05
1664.01,16022187589.586464,0.8900019334842924,0.999693,5.275534857483891e-05
3719.01,3735517523.574209,0.8898716755712359,0.992222549558,0.0007465238840886
5188.01,22789565046.58259,0.8897465893398155,0.99906,0.0002051290489848
2949.01,6079051006.11864,0.8896477383055449,0.98568,0.0010620739924484
2162.01,18001173708.803345,0.8889453371765065,0.99923,0.0001070592023549
362.01,10869038998.815094,0.8889092422072569,0.99545,0.0011707169958136
694.01,37777402524.355705,0.8881739364218125,0.98515812599,0.0007075069751353
1294.01,7321676157.191427,0.8878946416596816,0.99665,0.0001182595804766
402.02,18680955003.912323,0.8878735980307076,0.9993198614096,0.0001540671566686
2188.01,7142754001.720617,0.8877174548751697,0.991055102124,0.0010530012320926
2106.01,2150430125.504769,0.8874463147202702,0.99880854028,0.0001259810050311
117.01,6907280273.582733,0.8873925008893008,0.994270675314,0.0002625976424653
2460.01,1945398789.456362,0.8870213139649322,0.998537575769,0.0003121489639633
157.01,4778191511.013289,0.8866050310675403,0.98708,0.000198692709509
4768.01,12244079904.555988,0.8865541917868781,0.992012,0.0003437371656102
3652.01,7662529208.773499,0.8865076489477843,0.99582687594,0.0003295307470808
4643.02,11427294197.756384,0.8860973922299763,0.999227992016,0.000383811800042
3823.01,2469875564.742017,0.8859549671032878,0.99857,0.0003211833435235
5089.01,9336648822.59987,0.8857256194605303,0.99865,0.0002921364256702
178.02,19415617012.497444,0.8857214034316042,0.998342932093,0.0008255371219067
4019.01,5684540532.68711,0.8856930837343072,0.99205,0.0004893014520826
2389.01,5051834955.828856,0.8855877387373808,0.98688082781,0.0017492036289706
905.01,6886145569.377555,0.8855285412618806,0.98448726596,0.0003201972848468
1240.01,4273824138.8899145,0.8854687715998064,0.98998574126,0.0010312212568794
2489.01,3596296890.3603063,0.8851135456780002,0.997118289361,0.0004502716675667
406.02,7463453927.869005,0.8850706643704866,0.998939428418,0.0005055263791373
1492.01,2763196485.6392097,0.8846171883955141,0.999337075,0.0001473593611985
3577.01,9104756849.249678,0.8844484603312303,0.99709,0.0005005762535082
4524.01,2781555590.8880005,0.8844412673789588,0.99979,4.582324490024911e-05
692.01,4041256699.128237,0.8841893866238896,0.99975,8.605920503301824e-05
3425.01,2544288349.142705,0.8839463620050123,0.99726,0.0006245591027071
4624.01,6484593781.980776,0.8839369048877415,0.98993145132,0.0003951240583303
4084.01,18440753430.894863,0.8839215900850788,0.98702,0.0023663857932423
1868.01,12948196933.094704,0.8835671981241381,0.99412225196,0.0002820238709413
2628.01,2757909145.747437,0.883548656987057,0.99339,0.0002031313978236
3683.01,4275740202.63717,0.8834040175635448,0.99657811239,0.000224932953618
4940.01,25350189401.58473,0.8834022181448177,0.99767,0.0003932183620665
2671.01,6666819795.012842,0.8833755260592733,0.99887,0.0001937507292336
4858.01,3235449813.1507173,0.883129175552749,0.93913,0.0060691794317217
2379.01,7745835589.862561,0.8830507123102237,0.96812855584,0.002828677494944
1242.01,1344218571.5697298,0.8829161871942113,0.99943,9.604167026203432e-05
269.01,5111411617.24271,0.8826386897524606,0.99531201609,0.0004211011574552
220.01,13722107527.13367,0.8822728103244515,0.999092,7.847389798043092e-05
1701.01,3219612936.445077,0.8812750474930388,0.99753,0.0003688482070951
1395.01,3116393033.1934376,0.8812200187710109,0.99963,0.0001274332431212
1992.01,8759821867.224058,0.881187648282012,0.99501,0.0008184583298297
3019.01,9905280857.098372,0.8809098304834365,0.98491,0.001265566903701
3830.01,6269974491.02422,0.8808161745384255,0.99074,0.0011838701001418
3010.01,13402484078.876,0.8805131131278735,0.98174,0.0007003881214725
641.01,4484124578.820018,0.8803512167850025,0.999140032741,0.0002597634874573
2891.01,22023851470.06002,0.8802235613690679,0.99112,0.000374668683872
3999.01,7515648461.059073,0.880163325305692,0.99789,0.0003439520980405
1820.01,8501521094.009412,0.8796732307794508,0.99386,0.0003117940335644
1046.01,3955918120.4347134,0.8793560427425322,0.9992525633001,6.374364250591714e-05
923.01,6723263276.776259,0.879073634149612,0.9990351777466,0.0004383369725856
4555.01,201304580667.84668,0.8790515185361338,0.9997614155846,0.0001313869820794
3373.01,10402216308.190788,0.8788000670083406,0.99347,0.0012166499581659
1527.01,10481838232.425417,0.8783675409804791,0.997100824881,0.0001539028609684
2442.01,19643408769.57153,0.8783366580390688,0.869,0.0003976519931683
4057.01,5294515225.78792,0.878202102638037,0.99519,0.0003915885545107
1370.01,11505704712.623184,0.8781691211263403,0.99655,0.0001734224765685
5583.01,5378426517.507426,0.8780197341485639,0.97681,0.0031334593244502
2308.01,7814372358.53514,0.8777923439576291,0.991979616697,0.000628983429974
2872.01,12820076391.770077,0.8773449598188268,0.99396,0.001104802476555
3744.01,7754642990.688161,0.8769687520516656,0.996982444471,0.0005818908827696
4831.01,5924392269.834785,0.8763887183264055,0.99639,0.0004861024315886
765.01,2668347413.615873,0.8759862668991985,0.999713291922,0.0001255719794995
1847.02,15148304271.489813,0.8757869462923663,0.997,0.0008728055516717
2795.01,6731026351.810994,0.8757484196978067,0.98467,0.0012502433824231
5071.01,4328215692.603131,0.8755757735562808,0.99933,0.0001309364370016
441.01,6733165819.694407,0.8753360427380612,0.99750959,0.0001970862960416
418.01,4876788513.74505,0.875155962334636,0.98094198626,0.0001951860123499
2047.01,11375356095.312752,0.8750124621242725,0.98525,0.0003677861369449
2191.01,7562613558.142653,0.8746805543027717,0.9854124882,0.0017421989080345
676.01,4812471722.826312,0.8746253087555012,0.991700370496,0.0019327550243157
3351.01,8780375614.501986,0.8735182533147724,0.99018,0.0005792732536386
4069.01,5574629952.005969,0.8734848119747167,0.9874,0.0012013007267642
3922.01,6999830749.371703,0.8731095324759968,0.97739,0.0009220125681725
3792.01,2590945070.9447374,0.8730066150180997,0.99715,0.0008081776071278
2550.01,12839883750.747211,0.8728335523683418,0.995196435566,0.0003874708587276
2111.01,3386001118.377891,0.8727169567187331,0.9993738528652,0.0001116764942979
1469.02,9721921783.0551,0.8723896799977837,0.99978,3.857075931567024e-05
5447.01,3842270437.0940247,0.8723732550890715,0.99717,0.0008362226294899
4094.01,8939152867.435839,0.872056993583788,0.99928,0.0001169817481998
4407.01,10779598126.117668,0.8715983084037848,0.9991738258306,0.0003380111329922
1612.01,6168299465.449248,0.8715135790141864,0.990398,0.0001489705971919
1071.01,6773231222.726597,0.8714846958541015,0.990020733309,0.0008591311728651
256.02,4043777478.544816,0.871276795529662,0.996530549261,0.0004951189740251
801.01,2648337361.8813653,0.8710015064486586,0.99995748322769,1.0973153234815976e-05
5065.01,22268640478.547462,0.8707667914593009,0.9983,0.0002311721361591
4843.01,13486589827.501186,0.8704015597682702,0.99584,0.0008081874116057
5086.01,6397042012.329497,0.8703523986699668,0.9922,0.0003315556992602
4125.01,8397248943.469321,0.8700339303775055,0.9892,0.0006430600575601
3386.01,2954262645.9438825,0.8700118272557942,0.9981,0.0008031620405282
4490.01,4776617388.342584,0.8699977332724166,0.96552390926,0.0086515090661651
4233.01,4561227316.640798,0.8698023273929282,0.99267,0.0020727235959601
2078.01,9604913668.116257,0.869503697628733,0.9990894784464,0.0004911379296995
1928.01,4727684182.523021,0.8689893985985956,0.98636104112,0.0010277616591383
1052.01,13171785908.818537,0.8689668745873118,0.9996415842199,0.0001503204530971
1930.01,6135067697.874181,0.8687947560253884,0.99129,0.0005544821657317
280.01,13523000569.659668,0.8683935768320045,0.9991600103085,0.0003264972813646
2322.01,19297938638.35805,0.868249724746779,0.999459,0.0001177511296733
4251.01,3678671291.2426033,0.8681803878661318,0.99528,0.0004665667874639
878.01,7275686500.780219,0.8680955721930517,0.998866,0.0001618391745275
2374.01,7120711097.452169,0.8678682562869854,0.99051,0.0025717459501435
1000.01,6785266663.362034,0.8677590938652707,0.9993431139011,0.000157924921427
5672.01,5966338784.526929,0.8674262838795316,0.98766244293,0.0010946815092698
373.01,4202300960.264832,0.8670171787509766,0.9945,0.0016822610352389
1246.04,31526388536.39471,0.8669826514287041,0.998583732895,0.0002998085812617
1739.01,11051232448.642088,0.8669192799869487,0.99947,0.000129614728998
1539.01,5630756020.36085,0.866838633766064,0.9993,0.0001505261893729
4068.01,3514522862.651709,0.8667397915298293,0.99034,0.0005213809057099
541.01,3407899338.7443943,0.8661483570511532,0.98192891783,0.0028387672210926
3654.01,5067911338.658079,0.8657738754714189,0.99478,0.0014294229640504
4535.01,7196061540.887371,0.8656733307998429,0.98356751153,0.0008846754629131
711.02,28040753180.774467,0.8656220702247235,0.998845404045,0.0004095822444953
5615.01,16055473588.73843,0.8650040749228123,0.98681,0.0005615069686595
918.01,3135879903.5130887,0.8644669718730587,0.99959,5.356778567140055e-05
1252.01,2771780470.8084884,0.8644269443979993,0.996002355408,0.0002053191111242
3620.01,8435593723.156009,0.8643931458252797,0.993172691537,0.0009844048065779
4015.01,8500197470.877433,0.8642778862311177,0.98644,0.0005688570491474
1461.01,7102453866.505279,0.8642671557854334,0.97987881453,0.0009496440229423
720.01,7070450214.273221,0.8641957404482312,0.99979667,7.634854305374551e-05
1494.01,9377401556.22953,0.864002642886296,0.993704285001,0.00027893273262
4129.01,5644438695.845252,0.8638524742093079,0.99468,0.0003897662337031
921.01,9069370474.81397,0.8636838585609156,0.99938,0.000116168385779
1603.01,9316734041.832048,0.8636387762904653,0.99278,0.0004176515440812
2934.01,3363421037.539821,0.8635701173670592,0.99781,0.0007284382139894
3713.01,12548115680.28946,0.8635383512370768,0.98588,0.0009666002294337
1856.01,99803115205.16684,0.8633595516207205,0.9881,0.0007467282366148
2033.01,23947235220.2654,0.8633139350828367,0.99764,0.0001855728939669
5529.01,12241105980.818825,0.8631904413571535,0.998037122565,0.0009010385259194
1630.01,15132648947.176908,0.862666208202911,0.999184,0.0001187263489701
4845.01,7459416986.996076,0.8622184833092561,0.99568,0.0009630954499426
4597.01,9971673742.38418,0.862211937524112,0.9931,0.0016691802529493
876.01,23450643986.21176,0.8622110510801374,0.997933495618,0.0009119412810293
3003.01,4853001181.570695,0.8620660004042011,0.99875,0.0003058763731199
5549.01,10381467322.792406,0.8618414695886323,0.9991616693151,0.0003699758370833
5533.01,4706751964.43794,0.8615115948423718,0.9995873289512,0.0001812079293008
3354.01,40605281745.4101,0.8614854097482992,0.99924,0.000174534383389
2453.01,6281116587.825813,0.861425225463263,0.99708,0.0008353147480514
1925.01,5114112574.962202,0.8610964276837952,0.98466,0.0008525690074063
2563.01,8466769221.413091,0.8608279124259566,0.98379,0.0007706829017469
3664.01,6439870712.953743,0.8608084942803338,0.987,0.0016426272230829
2908.01,10302919779.38828,0.860482400615806,0.99693,0.0007036378772199
2039.01,15790870612.267015,0.860358346718284,0.99889,0.0001922771980036
3768.01,5758997024.439346,0.8601827374541395,0.991983973613,0.0008611834593298
2564.01,7060327319.936012,0.8595370683254865,0.99099,0.00052619767148
1523.01,11781869455.10002,0.8593849314133187,0.99893,0.0001869300099921
184.01,9366281287.009296,0.859260501535272,0.97545,6.323552406798869e-05
4028.01,7542705331.908741,0.8592198719305724,0.98384,0.0008749814371926
811.01,26120970960.831936,0.8591934119385943,0.98743,0.0005147682069053
296.01,24426101930.866184,0.8591096430254328,0.99062,0.0019585995012907
3381.01,6786078285.051173,0.858959423521983,0.97901,0.0020237668325303
2376.01,6397710611.608584,0.8586462518246142,0.996006787909,0.0011960799046786
1493.01,9086595131.948244,0.8580774151422017,0.99629,0.0001601398330747
683.01,7044821923.476439,0.8580372791069695,0.98341,0.0008604471298449
1969.01,5874596260.001222,0.858032759461162,0.9995117598212,0.0001499599789643
312.01,6870163334.145174,0.8576012031113857,0.995167833337,0.0004951126036681
189.01,5268147763.966339,0.8575548471206941,0.993556,9.496140625050984e-05
1676.01,7118317750.731171,0.8573318353947051,0.991266,0.0001388990915428
5726.01,9303213015.75052,0.8571574424969799,0.9994812071461,0.0001564456495473
2169.01,12607556154.212002,0.857066088293005,0.99686,0.0002607551911163
4796.01,7398918377.218028,0.8563539053258112,0.99127,0.001130248557379
2094.01,14790144199.113482,0.8563191334808881,0.998557276377,0.0007159157628546
1960.01,10241712631.853931,0.8562638466982097,0.99967,9.062887848692818e-05
578.01,4883202472.828821,0.8559442222785042,0.991017919644,0.0005193713705645
2025.01,13043450917.068338,0.855913844344661,0.99335,0.000177529453907
4882.01,8822120789.284767,0.8557627652541974,0.99296,0.001012428374651
2124.01,7207053219.718922,0.8544047651464713,0.99063161123,0.0002413838052295
3757.01,5681398227.432491,0.8543761783128725,0.96708559126,0.0022662893330333
2011.02,26999014393.010414,0.8543445741721305,0.9994540636736,9.18685582851336e-05
2414.01,4296015524.060592,0.8542462030513249,0.98592649788,0.0011057934032985
229.01,6066359690.874702,0.8540241884232262,0.98861624729,0.0006608488463864
366.01,4132842211.7848015,0.8539426607996332,0.992558238062,0.0013986165309545
2140.01,5451133543.412852,0.8538267132401439,0.98568928402,0.0002484805985261
896.01,7575074219.303407,0.85357749776941,0.99944,0.0002513214872957
2184.01,10689377245.163464,0.85305301331169,0.9991,9.000057626709886e-05
3862.01,3826162948.415695,0.8529636344388483,0.9961,0.0002957779257897
4102.01,5438331865.873244,0.8529217817036279,0.99924,0.0002147193185411
2076.02,29978033698.35588,0.852662545566335,0.997934,0.0002238520987931
2551.01,11251662273.094774,0.8526313039236632,0.99734,0.0005809070873872
292.01,12362691645.758204,0.8525442876268502,0.98490133412,0.0016711490517841
137.01,7553724705.098507,0.8524764806498785,0.9982,0.0001353115951059
1670.02,15617164301.956846,0.8521599327427124,0.999714,7.319641046044202e-05
1292.01,3783442934.6026473,0.852100458550115,0.98756077778,7.906264069272726e-05
1920.01,5456795584.433369,0.8520435811080898,0.99322,0.0014138547121353
295.01,6746861213.921251,0.8519460844792374,0.990129357444,0.0006239583455693
789.03,8350183191.248846,0.8518462341098207,0.999294834516,0.000214868357774
2458.01,7371773882.07697,0.8515138745216047,0.9996895021912,0.0001435303640279
4132.01,15491599300.427303,0.8513811896117102,0.99533,0.0002934829657663
1825.01,13616617730.272408,0.8507719427007415,0.98939,0.0002211115420574
399.01,3611016988.760122,0.8505889558686898,0.999209566786,0.0002792261242392
1146.01,3247489562.457634,0.8503778592335942,0.9995269060697,3.870485734000028e-05
2051.01,4648794379.261347,0.8499783448372065,0.9996484629873,0.0001344797152673
852.01,8443374391.481951,0.8493906218572033,0.997477493014,0.0003378123829117
3769.01,15544750964.041382,0.8491514319445991,0.99325,0.0003466237131728
1791.01,41006420581.01888,0.8491372552931064,0.99968,7.459698316115659e-05
1124.01,7614810959.677902,0.8483199375441406,0.99423,9.52328573639196e-05
376.01,5591310788.962362,0.8480189225958222,0.9894149266,0.0006346467953235
1226.01,7314047078.294121,0.8479315515914941,0.999474382533,0.0001575348468026
201.01,45191456369.03567,0.847914403530788,0.993277,5.868477524510292e-05
2102.01,10085793330.38548,0.8478724827558749,0.9994415648007,0.000171416017018
3578.01,4119264500.918245,0.8470071856397232,0.99947,0.0001614605526562
1927.01,7363479094.9772415,0.8468969171964228,0.97791697654,0.0008950150452761
4816.01,15447081082.212362,0.8463610758384935,0.98966,0.0011631547641693
1037.01,4380065706.133461,0.8461649482383121,0.9995726074117,3.587156240343562e-05
4231.01,8511676359.125058,0.846082587822215,0.99345,0.0012117426437373
2284.01,8932054753.388098,0.8458845406313692,0.9996189031173,0.0001707143884821
216.02,18542543493.647533,0.8451701148836744,0.997028246773,0.0002788247032702
2160.01,5196111563.043116,0.84492043935842,0.99951,9.663302185731217e-05
577.01,7071730246.199584,0.8448819718386125,0.97862,0.0010080773352646
2304.01,13866610474.175686,0.844610651562273,0.9990640209747,0.0004682349582841
244.01,8186254682.787685,0.8446099212158498,0.998983744053,0.0004284503370745
4139.01,8409378624.545504,0.8444899796875792,0.99652,0.0008298363153558
461.01,13381635195.33339,0.8438207804015478,0.999346462859,0.000191599906308
4008.01,6516798739.077228,0.8435423752733309,0.99935,0.0001546761914999
1110.01,5931825618.57827,0.8434503418897314,0.99578,0.0002681930233899
2548.01,11770098891.753971,0.8430885393561807,0.981058,0.0009572544576083
1796.01,4192004248.761831,0.8429697594792831,0.993595294853,0.0001288452821381
4443.02,14095507649.435986,0.8423699266455965,0.9996276704198,0.000120137707318
732.02,11090081706.002296,0.8422053087982977,0.997007367142,0.0008429823507984
1400.01,9433962419.38382,0.8419590866274286,0.99909,0.0001692353687142
171.01,3236308046.170707,0.8418026932832368,0.9867,0.0005282692914643
4254.01,3491146685.2380958,0.840765754919705,0.99638,0.0002961477453657
903.01,11585723501.247751,0.8407014297543004,0.99756,0.0001497345617551
1175.01,11933501505.1407,0.8402010175188267,0.99824,0.0002404032271676
2618.01,13894329435.818644,0.8400837168893512,0.99775,0.0001740879396258
3558.01,5594383958.080716,0.8398304077492913,0.99081,0.0015462493015414
1355.01,6512768660.044037,0.8395852753384379,0.9939,7.687051109331359e-05
5526.01,20924018722.601635,0.8393187828665716,0.998880788892,0.0006743981844594
1572.01,13554455598.42092,0.839216511037549,0.9901457,0.0003190433462929
128.01,8846036763.547367,0.839138668295546,0.999595,7.538534982552217e-05
1885.01,10886301758.042072,0.8386601963570001,0.99394,0.0002401643123708
827.01,3456092115.525217,0.8382409369489894,0.99245,0.0001404139500699
1451.01,19254961091.225437,0.837763181191061,0.99947,0.0001250453961542
982.01,12817039453.68637,0.8371213874975507,0.99852980026,0.0001902980980728
351.01,10572295251.561369,0.8370945859183827,0.994520271216,0.0006140459474442
1704.01,8137370784.515865,0.8370758833088651,0.99773,0.0002168039091446
3357.01,6999029122.267796,0.8365534629703455,0.99855372464,0.0003961082255587
797.02,5875294002.326867,0.8364901831214102,0.9992603080341,0.0002017334241697
1778.01,10607233741.925026,0.8364444395526489,0.9995654156532,0.0001558274831794
5621.01,35338752177.13511,0.8364285170210874,0.99084,0.0006989863686036
1272.01,6106283755.208662,0.8363779195825988,0.99723,0.0002571614391321
1388.01,8261841519.435908,0.836152874202269,0.98524,0.0007049333551531
5524.01,4252667392.033215,0.8358468381885126,0.998964643736,0.0004741791091612
387.01,8164845462.02307,0.8356939528324833,0.9951,0.0003038232247556
3648.01,6105101059.823187,0.8356782987256669,0.995827407903,0.0006849057979633
1507.01,2226914586.568404,0.8355957869359923,0.99840788,0.0001601605317107
3352.01,16804510862.182562,0.8353243776902682,0.999698,6.938677461712781e-05
1073.01,6436193607.396803,0.8348290019096571,0.96848909951,0.0029970398165105
4578.01,12620766940.58106,0.8347999899351567,0.99928,0.0002234189129251
3888.01,8188597059.673834,0.8347755190734836,0.99067,0.0014960721184521
4634.01,2805261484.2709246,0.8347195345353581,0.996597339417,0.0005492901540051
854.01,9753818571.59498,0.8344090733128448,0.99897,0.0002404225211642
3651.01,4374772738.58636,0.8343265015788014,0.998474103843,0.0002534724200854
215.01,26054725350.432724,0.834189226645994,0.9990068260202,0.0003509372683724
2539.01,2916958767.692222,0.8341443260154188,0.998656661224,0.000360105895274
3955.01,6853244663.944996,0.8340871174229696,0.9870005947,0.0007013421868616
662.01,3174002691.420953,0.8340205053323265,0.999701222,7.600460400147568e-05
581.01,5100717670.49842,0.8339525806870302,0.999165,6.835526509353671e-05
4616.01,2140627497.4074905,0.8338729043679236,0.996669843356,0.0008745572918109
743.01,4675856814.140421,0.833739797862195,0.98459757004,0.0028928854504819
156.01,18254795405.82536,0.8331296104572761,0.9962,0.0002016019824509
696.01,1812412291.6009064,0.8330562380923583,0.9992804642292,0.0001575766267718
3525.01,2890063464.56324,0.8330388153249882,0.99084,0.0010657516084393
2174.01,6294547031.118655,0.8327494969472675,0.99904,0.0001607474772276
2314.01,19483988957.837288,0.8326869566510273,0.995827707517,0.0011806172699527
390.01,4074863056.944533,0.8324327253378004,0.997413493362,0.000241878963589
1173.01,10473165408.53044,0.8323050184733088,0.99133,0.0002507972333226
5374.01,6017846127.267368,0.8320019208998676,0.992742297452,0.0005570226686361
3871.01,8167172401.534606,0.8319768933157274,0.98687,0.0008718802969696
4561.01,12607361128.043926,0.8316979431830357,0.9995897873576,0.0001768312887575
3747.01,4797835623.549508,0.8316943617620544,0.995398178688,0.0006029302413848
320.01,3910415555.528542,0.8316582967869689,0.99683788,0.0008996241880873
2274.01,4796826471.515893,0.8313346997462954,0.9990054502335,0.0002403538747214
118.01,9606526768.830875,0.8309873484345818,0.998424625779,0.0001585265354369
5345.01,2882743796.54696,0.830679869237749,0.99934,0.0001658780114809
1116.01,8456526381.105391,0.8305622280735638,0.9995365382023,0.0001498622138898
1080.01,4055263471.7453375,0.8300761275453455,0.99522973853,0.0022292483905849
172.01,13246457114.751942,0.8293740728967726,0.99702,0.0003218201518777
421.01,18132018910.05329,0.8293453379331646,0.997070349853,0.0002228384521176
4088.01,5736383614.865823,0.8288311787041803,0.98954,0.000364865442978
260.01,14213288544.770794,0.8288082537618958,0.9992979838164,0.0001739133954617
4810.01,5926920293.138549,0.8282667130169414,0.99703,0.0006014710654678
5140.01,19048669005.42754,0.827839168550636,0.9994795102393,7.92875575643719e-05
3379.01,4189757257.7357984,0.8276363876445898,0.99688,0.000397616269361
699.01,18544958962.921253,0.8275006679303017,0.9996762337323,7.246304252940582e-05
5165.01,6194573436.154341,0.8273963697037336,0.9987,0.0009084811267656
5333.01,13858415118.573874,0.8273898317388992,0.99771,0.000573952582017
1651.01,7988424452.714511,0.8272445650485886,0.985158,0.0001015082096672
2565.01,7459471967.763427,0.8272276985398802,0.99617,0.0005934657643147
1670.01,37429780160.214005,0.8267683838494471,0.993721,0.0001013586596159
2455.01,6490655156.273836,0.8266212716912025,0.95321213676,0.0015921636212398
1702.01,1394581416.6852436,0.8264915167236218,0.999,0.0002486801572299
4104.01,5846748564.977028,0.8262506847163309,0.9925,0.000821104010008
2086.02,21171354692.02816,0.8259819918253577,0.99924,0.0002505478645883
893.01,12586668177.712948,0.8259473306186396,0.9977,0.0003688580565079
5630.01,6242138332.62255,0.8258005564526438,0.9995,0.0001302078303308
4048.01,4867232515.687153,0.8257874372427155,0.99254,0.0007097768517026
2155.01,7413570002.91574,0.8255796313400912,0.99668,0.0001414118061121
409.01,9835317746.907148,0.8254994818751014,0.99979,6.111220989701869e-05
4641.01,26155614064.40517,0.8250881404739543,0.997,6.971234163808922e-05
4126.01,5493113967.78296,0.8249983511756893,0.99853,0.0004714611125898
4408.01,4180855402.881004,0.8248754809328958,0.997962242079,0.0005174774416081
2385.01,5542834493.32857,0.8246050202583822,0.98348560866,0.0013156093394418
389.01,18793881683.7667,0.824479396044622,0.99742068,0.0001616767359549
3699.01,7130959023.761843,0.8244510489467897,0.98929627538,0.0010686110281943
4083.01,5518095501.73695,0.8239463539114724,0.99834,0.0002671489247668
5733.01,10564255496.619244,0.8239394742958737,0.998986159727,0.000321288409363
1803.01,14895338003.375711,0.8238495074531557,0.99683,0.0006406771242154
301.01,7353221248.157563,0.8237061614350666,0.99825,0.0004646408831625
5731.01,108525501126.59552,0.8236530754751049,0.997101726804,inf
4461.01,6598842194.825801,0.8235832316057033,0.99916,0.0002065435810377
3916.01,6856783444.048557,0.8235493232720614,0.99263,0.0009096839554782
1312.01,15714638576.072144,0.8234638909166264,0.9956,0.000152881676926
3705.01,4427053092.730881,0.8234324205368574,0.98805505492,0.0007737613622651
1738.01,6037260539.163652,0.8233235835911827,0.997124760456,0.0012863416883203
1889.01,2470681756.480589,0.8232802911893435,0.995245576952,0.0004694943892401
1439.01,27318539918.73555,0.8229813395627187,0.999549,8.459622951310525e-05
