TIC ID,TOI,CTOI,Master priority,SG1A priority,SG1B priority,SG2 priority,SG3 priority,SG4 priority,SG5 priority,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS mag,TESS mag error,Pipeline Signal ID,Source,Detection,RA (deg),Dec (deg),PM RA (mas/yr),PM RA error,PM Dec (mas/yr),PM Dec error,Transit Epoch (BJD),Transit Epoch error,Period (days),Period error,Duration (hours),Duration error,Depth (mmag),Depth (mmag) error,Depth (ppm),Depth (ppm) error,Planet Radius (R_Earth),Planet Radius error,Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance error,Stellar Teff (K),Stellar Teff error,Stellar log(g) (cm/s2),Stellar log(g) error,Stellar Radius (R_Sun),Stellar Radius error,Stellar Metallicity,Stellar Metallicity error,Stellar Mass (M_Sun),Stellar Mass error,Sectors,Comments,Date TOI Alerted (by TESS Project),Date TOI Updated (by TESS Project),Date Modified (by ExoFOP-TESS)
350132371,1425.01,,3,5,5,3,3,4,4,461.6,471.1,11,4,1,PC,APC,9.25755,0.006,1,spoc,QLP,329.091358,68.998035,39.456,0.287,-35.754,0.28,2458739.132,9.37E-05,1.031833571,9.07E-07,1.753282786,0.011095971,6.379943,0.034068,5858.913516,31.377464,18.63788304,2.1863997,6047.829847,2249.15632,194.26457,153.904,3.6525,5810.6,66.9,4.13,0.08,1.49433,0.0751885,,,1.105,0.148163,"16,17,18,24",Stellar modulation is synchronized with transit signal. Could be EB at 2xP,2019/11/12,2020/10/7,2022/8/19
2041563029,1427.01,,5,5,5,5,5,5,5,54.6,417.2,2,1,0,PC,FP,10.0526,0.006,1,qlp,QLP,346.517442,43.898633,-2.799,2.2,-37.636,2.02,2458747.01,0.0003,12.80758,0.00023,3.596,0.083,29.843665,0.007576,27112.7,6.97744,11.4222,0.505247,28.4034,643,123,72.6157,7.92175,5094.4,106.1,,,0.63,0.03,,,,,16,could be a multi-planet system or an EB,2019/11/12,2019/11/12,2022/8/19
375506058,1431.01,,3,5,5,3,4,4,4,229.4,322.4,12,12,2,PC,CP,7.79824,0.006,1,spoc,SPOC,316.203692,55.588022,11.737,0.078,23.869,0.064,2458712.675,0.00031,2.65044,0.00002,2.519451,0.123,6.185013,0.035521,5680.412233,32.71546,16.58602,0.89104,5400.93931,2186.437532,276.0192,148.925,1.027,7400,189.5,4.11,0.08,1.93656,0.1,,,1.758,0.29612,"15,16",,2019/11/14,2019/11/14,2022/8/19
294179385,1454.01,,3,4,4,3,4,4,4,86.4,218.5,4,3,6,PC,PC,11.1612,0.006,1,qlp-s41-tois,QLP,300.842307,53.294181,7.356,0.062,-13.367,0.051,2459446.428,0.0004883,2.679411,0.0000021,2.836,0.043,15.373784,0.000943,14060,0.868754,13.999,0.679875,888.614,1521,142,289.372,2.668,6075,137.6,4.38,0.08,1.14,0.05,,,1.136,0.159092,"14,15,16,41",double alert; TFOP confirmed this is source of transits in TOI 1310.01,2019/11/18,2022/2/10,2022/8/19
387259626,1455.01,,5,5,5,5,3,5,5,508.6,1430.9,2,2,2,PC,APC,10.1543,0.006,1,qlp-s52-ffi,QLP,308.670288,66.440384,33.7,0.039,20.793,0.04,2459736.125,0.0049459,3.6231461,0.0000103,3.431,0.375,18.05305,0.986887,16490,908.544,34.0676,4.69417,2840.57,2033,190,245.692,1.151,6458.8,157.5,4.32,0.09,1.35,0.06,,,1.378,0.24071,"15,16,17,18,24,25,52",Could be large object if on 387259617;  4.8 sigma odd/even; secondary eclipse consistent with a ultrahot Jupiter; large ; TFOP SB1/APC,2019/11/21,2022/8/24,2022/9/3
199376584,1456.01,,2,4,2,3,4,4,4,45.6,270.7,1,26,3,PC,CP,8.0417,0.006,1,qlp,QLP,306.741134,33.744388,-36.869,0.042,-14.651,0.04,2459440.739,0.0004016,18.7121918,0.0000271,6.027,0.077,6.348366,0.000133,5830,0.122801,9.9352,0.440837,92.0599,862,207,80.6665,0.19125,6125,122.2,4.29,0.08,1.27,0.06,,,1.16,0.161728,"14,15,41",HD 332231 b,2019/11/21,2020/5/20,2022/8/19
191284318,1458.01,,5,5,5,5,5,5,5,119,129.5,0,1,1,KP,KP,10.374,0.006,1,qlp,SPOC/QLP,9.573034,42.463096,-21.564,0.081,-4.588,0.149,2458766.822,0.00047,2.77598,0.00011,2.984,0.043,15.219624,0.001317,13920,1.21301,14.6552,0.758035,962.102,1551,108,226.637,4.388,6140,125.7,4.32,0.08,1.24,0.06,0.12,0.08,1.164,0.160159,17,HAT-P-16 b,2019/12/5,2020/5/20,2022/8/19
236887394,1465.01,,5,5,5,5,5,5,5,136.2,290.1,0,0,2,KP,KP,11.8478,0.006,1,qlp-s51-tois,SPOC,303.38187,65.162331,12.636,0.048,58.17,0.041,2459717.423,0.0001255,1.4200248,3.00E-07,1.431,0.124,26.07514,0.002288,23730,2.10693,12.5242,0.748036,382.328,1231,424,185.615,0.801,4910,108.354,4.57248,0.0828462,0.77,0.05,0.2,0.1,0.804,0.0974869,"15,16,17,18,21,24,25,41,48,51",Qatar-1 b,2019/12/5,2022/9/2,2022/9/2
409794137,1478.01,,3,5,5,3,4,4,4,41.9,186.3,2,39,7,PC,CP,10.2042,0.006,1,qlp,QLP,126.433743,-13.559548,-8.277,0.058,67.943,0.046,2459249.262,0.0003537,10.1802065,0.000007,3.886,0.086,12.5693,0.000727,11510,0.670043,11.1607,0.576566,87.7672,852,176,152.892,0.91,5623,125.6,4.4,0.08,1.04,0.05,,,0.996,0.124568,"7,8,34",TFOP CP; TOI-1478 b,2019/12/5,2021/6/11,2022/8/19
252616865,1482.01,,3,4,3,3,4,4,4,63.1,82.9,4,5,8,PC,PC,10.0687,0.006,1,qlp,QLP,345.994881,52.562695,31.629,0.05,10.924,0.041,2458741.286,0.0006,5.71204,0.00012,4.739,0.146,8.283111,0.000668,7600,0.61568,15.6047,0.653197,893.746,1523,138,318.277,2.953,6720,174.1,4.09,0.09,1.79,0.07,,,1.43,0.239364,"16,17",,2019/12/5,2020/5/20,2022/8/19
411608801,1494.01,,3,5,5,3,4,4,4,55.9,170.4,1,3,1,CP,CP,10.3002,0.009,1,qlp,QLP,18.995312,21.616906,21.672,0.078,-9.221,0.068,2459464.326,0.0004001,5.0267882,0.0000067,2.678,0.292,8.009633,0.003501,7350,3.2242,13.2051,0.66189,546.853,1347,101,278.514,3.347,6434,129.5,4.21,0.09,1.48,0.07,,,1.3,0.207602,"17,42",WASP-186 b,2019/12/5,2021/10/21,2022/8/19
316402246,1498.01,,5,5,5,5,5,5,5,533.4,1153.3,3,0,0,PC,FP,9.6788,0.006,1,qlp,QLP,321.97348,54.519818,12.323,0.071,16.871,0.071,2458715.88,0.00041,1.39787,0.00001,2.452,0.032,7.178681,0.453111,6590,417.244,28.9755,3.68209,31208.6,3702,233,265.402,2.8785,8014,142.1,4.32,0.07,1.6,0.05,,,1.94,0.299502,"15,16,17",Some centroid offset; possibly NEB,2019/12/5,2020/5/20,2022/8/19
427761355,1518.01,,3,5,5,3,4,4,4,252.6,419.7,7,24,3,PC,CP,8.75127,0.006,1,qlp,QLP,352.267521,67.034806,-7.444,0.055,-4.884,0.053,2458766.121,0.00019,1.90261,0.00001,2.047,0.066,9.936386,0.004498,9110,4.14258,19.7606,1.57401,19308.8,3284,342,225.888,1.678,9918,1388.8,4.32,0.15,1.82,0.14,,,2.537,0.504057,"17,18",,2019/12/5,2020/5/20,2022/8/19
272049972,1519.01,,5,5,5,5,5,5,5,369.2,527.2,1,2,0,PC,FP,10.1914,0.006,1,qlp,QLP,355.416664,62.921485,1.9,2.7,-7.2,2.7,2458765.33,0.00082,1.09589,0.00003,2.817,0.03,4.318952,0.35913,3970,330.716,10.0668,1.41692,31652.1,3715,118,294.851,,6083,116.7,,,0.68,0.03,,,,,"17,18",,2019/12/5,2019/12/5,2022/8/19
366074069,1521.01,,3,4,3,3,3,4,4,79.8,88.4,7,2,4,PC,PC,9.78876,0.006,1,qlp,QLP,356.770579,69.049522,-6.51,0.044,-11.243,0.042,2458768.089,0.00071,4.18106,0.00012,4.574,0.084,5.63873,0.000266,5180,0.24544,16.9776,0.813943,1085.44,1599,114,317.752,2.623,6146,188.9,3.78,0.09,2.31,0.11,,,1.166,0.186211,"17,18",Match to 366074071,2019/12/5,2020/5/20,2022/8/19
259151170,1567.01,,3,5,5,3,3,4,4,,,0,9,1,PC,APC,10.374,0.006,1,qlp,QLP,50.345888,52.692112,121.807,0.069,-92.923,0.055,2458808.522,0,,,4.149,0.042,60.846167,0.001292,54500,1.19002,21.0557,1.45218,,,295,86.1112,0.24515,4503.5,105.7,4.42,0.09,0.86,0.06,0.013,0.032,0.71,0.081009,18,single transit; close in epoch to TIC 251384275 but with no underlying systematic linking the two,2019/12/19,2020/5/20,2022/8/25
354469661,1580.01,,3,5,5,3,5,4,5,116,146.5,0,5,2,PC,KP,9.17925,0.006,1,qlp,QLP,28.282572,52.053921,26.511,0.106,6.165,0.075,2458792.471,0.00062,4.79539,0.00023,4.834,0.088,7.24426,0.000463,6650,0.426369,18.0648,0.818419,1025.7,1576,126,233.22,2.657,6333,152.2,3.86,0.08,2.18,0.1,,,1.252,0.183161,18,Large planet candidate; could be EB.,2019/12/19,2020/5/20,2022/8/19
268403451,1612.01,,5,5,5,5,5,5,5,110.8,114.5,0,0,0,KP,KP,10.0521,0.006,1,qlp-s47-tois,QLP,277.478075,85.233321,-15.354,0.038,24.461,0.054,2459767.692,0.0020429,2.8639524,0.0000034,2.511,0.037,10.506309,0.000386,9630,0.355123,15.1475,0.717892,638.369,1400,433,234.149,1.1875,6082,137.7,4.13,0.08,1.53,0.07,,,1.139,0.156619,"18,19,20,25,26,40,47",XO-7b (arXiv:1912.02821),2019/12/19,2022/8/24,2022/8/24
317507345,1615.01,,5,5,5,5,5,5,5,241.1,520.2,1,2,0,PC,FP,9.68708,0.006,1,qlp,QLP,351.174718,77.627113,12.588,0.054,2.736,0.047,2458794.763,0.00059,3.94018,0.00016,1.991,0.076,17.35779,0.112186,15860,103.322,24.0533,2.25373,942.43,1543,107,260.494,2.111,7170,213.8,4.31,0.08,1.52,0.09,,,1.69,0.284802,"18,19","ExoFOP FP; Retired as SB1	",2019/12/19,2019/12/19,2022/8/19
424435940,1627.01,,5,5,5,5,5,5,5,56.8,177.5,0,0,0,KP,KP,11.2311,0.007,1,spoc-s14-s41-b0A-KP,QLP,274.701253,45.172219,32.58,0.04,47.14,0.043,2459393.375,0.00044334,5.017211185,4.14E-06,3.652630803,0.024128089,15.57289,0.088489,14240.78908,81.498055,13.34133214,0.61213225,404.7115535,1143.947649,152.71378,290.404,1.819,5930,435.4,4.4,0.08,1.100129962,0.0500402,,,1.12,0.147767,"25,26,40",WASP-58 b,2020/1/14,2022/3/28,2022/8/17
284475976,1628.01,,5,5,5,5,5,5,5,90.7,107.9,0,0,0,KP,KP,11.1541,0.007,1,spoc-s14-s41-b0A-KP,QLP,291.162386,55.473027,6.141,0.039,-27.969,0.041,2459420.312,0.000483865,2.143635155,1.36E-06,3.109067465,0.02047246,10.084994,0.058002,9245.616467,53.420563,17.98426426,0.950878,3410.262759,1949.02186,143.61957,454.144,4.423,6148,140.8,4.01,0.08,1.770609975,0.0931859,0.18,0.1,1.17,0.149347,"23,26,40,41",WASP-48 b,2020/1/14,2022/1/18,2022/8/17
22843856,1644.01,,5,5,5,5,5,5,5,119.7,298.9,1,1,0,EB,FP,9.8203,0.006,1,qlp-s44-ffi,SPOC,39.006522,25.588461,4.7,2.1,-17,2.1,2459521.619,0.0010878,1.8497201,0.0000088,1.757,0.21,6.261001,0.008366,5750,7.70571,11.2477,,2139.72,,107,163.49,,6019,,4.438,,1.24,,,,,,"18,42,43,44",V-shaped; seems to be synchronized with variability; TFOP FP; retired as SB2,2020/1/24,2021/12/8,2022/8/19
184679932,1645.01,,5,5,5,5,5,5,5,320.1,404.5,1,1,0,EB,FP,9.25319,0.006,1,spoc-s18-tier3,SPOC,32.294112,40.401942,20.364,0.071,-14.744,0.081,2458791.426,0.000115282,2.172141624,1.94E-05,2.748082329,0.008388367,19.571535,0.082567,17864.55208,76.04454,18.08503472,0.8086398,1872.528914,1677.748591,219.95511,146.653,0.8685,6198,125.762,4.27912,0.0816488,1.30937,0.0584171,,,1.189,0.166853,18,synchronized; retired as SB1,2020/1/24,2021/12/8,2022/8/19
154927364,1647.01,,5,5,5,5,5,5,5,108.6,182.6,0,3,0,EB,FP,10.249,0.007,1,qlp-s53-ffi,QLP,207.874218,84.071615,-14.658,0.052,8.105,0.052,2459763.041,0.000253,6.9743673,0.0000029,2.672,0.065,11.833635,0.003195,10840,2.94277,22.0018,1.102,342.043,1198,116,306.502,3.1535,5821.7,96.2,3.97,0.08,1.86,0.09,,,1.166,0.156134,"14,19,20,21,26,40,41,47,53",Radius too large; follow-up suggests a low-mass binary companion; retired as FP/SB1,2020/1/29,2022/8/17,2022/8/19
116608612,1649.01,,5,5,5,5,2,5,5,101.9,146.6,0,2,2,PC,APC,9.17041,0.006,1,qlp-s45-tois,QLP,85.66321,35.185708,-2.544,0.081,-20.51,0.062,2459550.445,0.0001412,3.4557866,0.0000016,1.998,0.11,7.2224,0.000802,6630,0.738752,15.4178,0.515362,1884.09,1835,302,267.683,3.777,8170,258.8,4.24,0.08,1.78,0.06,,,1.996,0.317733,"19,43,44,45",TFOP SB1/APC; possibly synchronized; possible secondary; emerging centroid offset,2020/1/29,2022/3/10,2022/8/19
138168780,1651.01,,5,5,5,5,5,5,5,142.2,210.6,0,1,0,KP,KP,9.88278,0.006,1,spoc-s14-s41-b0A-KP,SPOC/QLP,94.792955,73.827567,-16.643,0.055,-22.593,0.111,2459393.628,0.000314571,3.764991857,1.26E-06,3.004028326,0.009377566,14.788722,0.048708,13528.57136,44.86052,17.78139605,0.7296648,1290.128718,1528.544231,269.7915,235.479,2.418,6724,164,4.29,0.09,1.417700052,0.058093,,,1.432,0.259705,"19,20,26,40,53",XO-6 b,2020/1/29,2022/9/2,2022/9/2
267694283,1656.01,,5,5,5,5,3,5,5,,,0,1,2,PC,APC,8.54941,0.006,1,qlp,QLP,63.230018,53.68705,-2.732,0.084,-31.536,0.07,2458822.557,0.00128,,,8.273,0.32,6.971043,0.046104,6400,42.4629,12.8378,1.08497,1892.5,1837,111,106.477,0.6835,6324,127.6,4.34,0.09,1.26,0.06,-0.102,0.076,1.248,0.184731,"18,19",single transit; second transit is spurious,2020/1/29,2020/1/29,2022/8/25
441739020,1670.01,,3,5,5,3,4,4,4,14.1,116.2,2,11,7,CP,CP,9.4682,0.006,1,qlp-s53-ffi,SPOC,259.017252,72.161181,-6.094,0.05,5.154,0.049,2459688.133,0.000442,40.7500411,0.0000351,5.159,0.28,6.905481,0.000929,6340,0.855255,10.8812,0.489814,25.4926,625,243,168.067,0.687,6453,195,5.20004,0.374851,1.31,0.06,,,1.258,0.187763,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53",TOI 1670 c/.01,2020/1/29,2022/9/2,2022/9/3
8400842,1676.01,,5,5,5,5,5,5,5,130.6,163.8,0,0,0,KP,KP,9.441,0.006,1,spoc,SPOC/QLP,65.469581,57.817209,-2.516,0.083,4.003,0.085,2458819.064,0.000279445,3.191584354,7.58E-05,2.928765458,0.021141069,8.786609,0.058527,8060.107315,53.9035,16.27034953,1.615113,2231.268274,1752.902245,155.07233,213.053,2.691,6673,150.4,4.13,0.12,1.68685,0.167223,-0.04,0.1,1.41,0.248085,19,XO-3b,2020/1/29,2020/1/29,2022/8/19
367366318,1682.01,,5,5,5,5,5,5,5,276.4,366.9,0,0,2,KP,KP,8.14847,0.006,1,qlp-s45-tois,SPOC/QLP,78.295591,33.317953,10.622,0.082,-49.779,0.058,2459546.701,0.0000615,2.7347645,8.00E-07,3.215,0.025,9.969258,0.000023,9140,0.0211194,17.6616,0.727246,1752.85,1802,711,136.681,0.931,6767.9,115.7,4.1,0.09,1.77,0.07,,,1.45,0.248342,"19,43,44,45",KELT-7 b,2020/1/30,2022/3/11,2022/8/19
29119552,1709.01,,3,4,4,3,4,4,4,85.8,128.8,7,1,7,PC,PC,10.2061,0.006,1,qlp-s47-ffi,QLP,118.629831,45.807841,3.526,0.153,-40.416,0.097,2459597.198,0.0007089,7.6288424,0.000016,3.311,0.309,11.844612,0.002022,10850,1.86229,18.0261,1.059,338.345,1194,157,268.655,8.506,6157,134,4.1,0.09,1.6,0.09,,,1.171,0.15984,"20,47",possible secondary; possibly too big for insolation,2020/2/19,2022/3/2,2022/8/19
239154970,1714.01,,5,5,5,5,5,5,5,105.1,158,0,0,0,KP,KP,10.7131,0.008,1,qlp-s47-tois,SPOC/QLP,113.184238,33.835021,0.096,0.073,-2.647,0.07,2459603.426,0.0001597,3.4744763,0.0000019,4.258,0.018,14.119119,0.000108,12920,0.0996836,19.6131,0.810264,1701.38,1789,267,396.11,7.5075,6642.3,107.3,4.14,0.09,1.67,0.07,0.021,0.01,1.4,0.236512,"20,44,45,46,47",HAT-P-33 b,2020/2/19,2022/6/28,2022/8/17
257241363,1718.01,,3,4,3,3,4,4,4,28.1,193.6,1,3,8,PC,PC,8.2558,0.006,1,qlp-s47-tois,SPOC/QLP,112.018025,30.321732,-22.04,0.069,-155.884,0.063,2459596.691,0.0003038,5.5870435,0.0000072,2.885,0.321,2.119253,0.000209,1950,0.19217,4.39879,0.261698,219.056,1071,123,52.3044,0.0936,5378,134.6,4.46,0.08,0.94,0.06,0.2,0.1,0.93,0.117997,"20,44,45,46,47",,2020/2/19,2022/6/28,2022/8/19
356473034,1720.01,,5,5,5,5,5,5,5,152,140.9,0,0,1,KP,KP,10.4467,0.006,1,qlp-s47-ffi,SPOC/QLP,117.026769,50.225147,-29.731,0.083,-154.272,0.05,2459601.817,0.0005903,2.6158578,0.0000113,3.143,0.163,15.384796,0.003205,14070,2.95229,14.2157,1.04254,1566.65,1752,172,154.273,1.446,5267,152.7,4.32,0.1,1.08,0.08,0.38,0.1,0.902,0.114612,"20,47",XO-2 N b,2020/2/19,2022/3/2,2022/8/19
51234631,1721.01,,5,5,5,5,5,5,5,87.4,107.3,0,1,0,KP,KP,10.1653,0.006,1,qlp-s47-ffi,SPOC/QLP,110.388028,58.268109,-16.989,0.056,5.31,0.05,2459605.141,0.0002625,4.1250582,0.0000023,4.311,0.034,9.870645,0.000193,9050,0.177593,15.8499,0.888005,1041.48,1582,226,272.655,2.8845,6304,139.5,4.11,0.09,1.62,0.09,-0.03,0.1,1.238,0.186019,"20,47",XO-4 B,2020/2/19,2022/3/2,2022/8/19
86396382,1725.01,,5,5,5,5,5,5,5,243.1,336.9,0,1,0,KP,KP,11.0967,0.013,1,qlp-s45-tois,SPOC,97.636645,29.672266,-1.58,0.068,-6.958,0.058,2459550.243,0.0001201,1.0914167,5.00E-07,2.774,0.103,18.715616,0.000201,17090,0.185527,23.9976,1.1164,5597.87,2409,429,427.246,5.9855,6154,105.682,4.02046,0.0803026,1.75,0.08,0.21,0.1,1.17,0.160593,"20,43,44,45",WASP-12 b,2020/2/19,2022/3/10,2022/8/19
371234684,1731.01,,5,5,5,5,5,5,5,55.6,71.7,0,0,0,KP,KP,11.7946,0.007,1,qlp-s47-tois,SPOC,110.168516,37.140595,-9.63,0.071,-13.043,0.064,2459603.865,0.0005119,3.9228042,0.0000043,3.205,0.097,15.274679,0.001449,13970,1.33437,15.8493,0.873536,583.697,1369,103,455.203,8.8015,6193,137.448,4.2858,0.0913953,1.3,0.07,0.08,0.1,1.19,0.178206,"20,47",HAT-P-9 b,2020/2/19,2022/6/28,2022/8/17
67666096,1766.01,,5,5,5,5,5,5,5,169.6,202.9,0,0,0,KP,KP,9.43351,0.006,1,qlp-s48-ffi,SPOC/QLP,148.643119,40.387945,-28.328,0.198,-24.411,0.227,2459635.207,0.0015413,2.7033942,0.0000051,2.927,0.16,11.284957,0.002071,10340,1.90766,16.72,0.893416,1704.57,1790,222,210.252,5.4075,6518,123.7,4.15,0.09,1.61,0.08,,,1.34,0.219363,"21,48",KELT-3 b,2020/3/12,2022/3/24,2022/8/19
8767448,1767.01,,5,5,5,5,5,5,5,104.5,124,0,0,0,KP,KP,9.98111,0.006,1,qlp-s48-ffi,SPOC/QLP,140.102965,33.882329,-2.155,0.079,-20.319,0.073,2458892.511,0.0005681,4.3532339,0.0001972,3.869,0.144,11.208164,0.001268,10270,1.16817,16.2509,0.937069,617.309,1388,144,227.537,3.069,5914,145.7,4.07,0.09,1.59,0.09,0.05,0.1,1.076,0.133346,"21,48",WASP-13 b,2020/3/12,2022/3/23,2022/8/19
252479260,1771.01,,5,5,5,5,5,5,5,228.2,581.9,0,0,0,KP,KP,9.007,0.006,1,qlp-s48-tois,SPOC/QLP,155.681459,50.128711,-26.182,0.057,83.727,0.066,2459629.717,0.0000876,3.2122325,6.00E-07,2.655,0.023,15.880463,0.000091,14520,0.0834096,12.9848,0.654241,325.569,1183,371,81.7647,0.2497,5357.7,112.4,4.37,0.08,1.04,0.05,0.282809,0.0423999,0.93,0.116828,"21,48",HAT-P-22 b,2020/3/12,2022/7/7,2022/8/19
67646988,1779.01,,5,5,5,5,5,5,5,253.8,857.8,1,0,0,KP,KP,12.4368,0.007,1,qlp-s48-tois,SPOC,147.768528,35.968556,-100.975,0.142,-171.822,0.126,2459633.12,0.0003654,1.8817191,9.00E-07,1.236,0,113.513431,0.000804,99270,0.740199,10.9698,0.330624,22.5072,606,111,33.928,0.15965,3138,157,4.91873,0.00487072,0.31,0.01,,,0.283907,0.0202027,"21,48",LP 261-75 b; BD from Irwin et al. 2018 with measured mass,2020/3/12,2022/6/29,2022/8/19
372730331,1787.01,,3,4,3,3,4,4,4,166.7,429.2,2,2,5,PC,PC,10.3774,0.007,1,qlp-s48-ffi,QLP,152.33046,39.162411,14.865,0.128,-30.222,0.15,2459627.996,0.0005098,8.7046669,0.0000096,2.58,0.083,10.539198,0.709968,9660,653.691,28.8458,4.96891,313.381,1172,103,327.863,11.5545,6427,130.1,4.11,0.09,1.67,0.1,,,1.3,0.195755,"21,48",large for insolation; v-shaped; likely EB,2020/3/12,2022/3/24,2022/8/19
17993892,1800.01,,5,5,5,5,5,5,5,51.5,143.5,0,0,0,KP,KP,11.1065,0.007,1,qlp-s48-tois,SPOC,171.274935,41.028021,-1.088,0.047,13.243,0.061,2459632.338,0.0005015,4.1244833,0.0000044,3.567,0.074,10.462458,0.001354,9590,1.24726,12.4249,0.670575,459.542,1289,131,277.278,3.1795,5634,125.032,4.24009,0.0810481,1.26,0.07,0.04,0.08,1,0.123995,"22,48",HAT-P-21 b,2020/4/15,2022/7/7,2022/8/19
347329162,1809.01,,5,5,5,5,5,5,5,45.4,139.9,0,0,0,KP,KP,11.5384,0.007,1,qlp-s49-tois,SPOC,183.36604,23.055687,-36.695,0.077,2.792,0.051,2459659.915,0.0006755,4.6170519,0.0000053,3.555,0.226,13.338437,0.003108,12210,2.86261,12.4681,0.680313,447.82,1281,109,321.084,5.314,5797,121.229,4.36164,0.081426,1.11,0.06,0.43,0.04,1.04,0.13252,"22,49",WASP-56 b,2020/4/15,2022/7/13,2022/8/19
373693175,1810.01,,5,5,5,5,5,5,5,145.9,132.3,0,0,3,KP,KP,11.6281,0.006,1,qlp-s49-tois,SPOC,188.266205,44.915367,-11.641,0.028,8.065,0.034,2459662.702,0.0001845,1.3273482,6.00E-07,2.083,0.065,20.66148,0.000487,18850,0.448136,15.4709,0.750927,1378.13,1697,248,294.419,2.252,5555.05,115.611,4.36832,0.075107,1.07,0.05,0.269388,0.01239,0.98,0.122548,"22,49",HAT-P-36 b,2020/4/15,2022/7/13,2022/8/19
376524552,1811.01,,3,4,4,3,4,4,4,92.6,260.2,14,13,5,CP,CP,11.1237,0.006,1,qlp-s49-tois,SPOC,188.922358,27.214377,-45.874,0.058,-10.766,0.035,2459661.05,0.0002362,3.7130701,0.0000018,1.654,0.046,21.502818,0.003586,19610,3.30322,11.7215,0.817683,55.9743,762,170,128.23,0.7075,4719,120.376,4.49738,0.0908426,0.81,0.06,,,0.756,0.0884888,"22,49",TOI 1811 b,2020/4/15,2022/7/13,2022/8/19
233720539,1815.01,,3,5,5,3,4,4,4,76.2,101,5,2,3,PC,APC,10.8946,0.007,1,qlp-s49-tois,QLP,276.379287,63.488103,1.579,0.052,0.632,0.051,2459665.538,0.001059608,2.5553311,0.0000012,5.138,0.022,7.058465,0.000041,6480,0.037817,20.4429,0.937416,4331.31,2260,159,617.233,10.1765,6454,121.9,3.77,0.08,2.48,0.11,,,1.31,0.197182,"14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49",~1000 ppm secondary transit; strong phase modulations; TFOP APC/VPC+/SB1,2020/4/17,2022/7/12,2022/8/19
142381532,1823.01,,1,4,1,3,4,4,4,8.5,136.1,11,12,5,PC,PC,9.7722,0.006,1,qlp-s49-ffi,QLP,196.21972,63.753261,-65.327,0.045,-123.081,0.033,2459646.705,0.0006989,38.8135644,0.000042,5.818,0.224,10.440533,0.001122,9570,1.03376,8.03465,0.539436,7.40369,459,154,71.6456,0.11495,4760,117.2,4.49,0.09,0.82,0.05,,,0.77,0.0892913,"14,15,21,22,41,48,49",period updated to ~38.8 days with qlp-s49,2020/4/17,2022/5/19,2022/8/19
229750058,1825.01,TIC 229750058.01,3,4,4,3,4,4,4,22.2,98.1,5,2,3,PC,PC,11.7204,0.006,1,qlp-s49-tois,CTOI,280.679168,66.303112,-3.214,0.05,45.349,0.049,2459701.21,0.001321141,10.1824258,0.0000075,2.823,0.224,11.690952,0.005095,10710,4.69307,10.9373,0.59337,64.755,790,144,285.509,1.699,5450,99.5,4.42,0.08,1.01,0.05,,,0.97,0.118718,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,51",CTOI from Ethan Kruse; 2 stars in pixel,2020/5/7,2022/7/15,2022/8/19
229400092,1826.01,TIC 229400092.01,4,5,5,5,4,5,4,58.7,163.5,1,1,0,CP,CP,11.2086,0.006,1,spoc-s14-s41-b0A-CP,CTOI,292.458821,62.529189,20.957,0.046,-6.056,0.043,2459695.453,0.001071771,4.141979374,3.90E-06,2.347959193,0.020799488,11.283151,0.077009,10338.35406,70.92528,12.98883444,0.66516143,462.8531612,1182.988596,154.99704,265.471,1.367,5418.3,109,4.31,0.08,1.15613997,0.058794,,,0.988,0.129799,"23,24,25,26,41,47,48,49,50,51",CTOI from Ethan Kruse; HAT-P-59 b,2020/5/7,2022/7/15,2022/8/19
235905185,1829.01,,3,4,4,3,1,4,4,36.7,51.6,7,0,0,PC,PC,12.8784,0.008,1,qlp-s47-tois,SPOC,290.877426,78.754217,-1.13,0.019,4.933,0.02,2459694.115,0.002582621,6.2895853,0.0000047,3.079,0.052,26.942946,0.002414,24510,2.22352,15.8782,0.836368,126.868,934,180,479.529,2.4965,5565,123.891,4.41544,0.0754182,1.02,0.05,,,0.98,0.124959,"14,17,18,19,20,21,23,24,25,26,40,41,47,50,51",weak secondary consistent with planetary nature; multiple stars in pixel,2020/5/7,2022/7/15,2022/8/19
20182165,1830.01,,5,5,5,5,5,5,5,395.8,797.8,1,19,6,EB,FP,7.0166,0.006,1,qlp-s50-ffi,SPOC,226.181249,38.605375,-15.53,0.039,34.152,0.04,2459680.306,0.0011899,9.7815625,0.0000201,3.736,0.316,21.979127,0.008155,20040,7.51099,18.205,0.838453,225.192,1079,143,50.3098,0.0622,6327.16,117.066,4.37297,0.0817756,1.21,0.05,,,1.25,0.194689,"23,24,50",TFOP FP; retired as SB1,2020/5/7,2022/5/31,2022/8/19
