time,flux,flux_err,time_original,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.17853155945449342,0.9997825999103166,0.0005852175260557474,1431.5225914405455,0,-1.194995e-04,744.85452,1000.00843,1930263,7.2657383e+04,4.2314781e+01,1.4721814e+03,5.2883589e-01,7.8306062e+04,4.5836044e+01,0,nan,nan,nan,nan,744.85452,7.2315312e-04,1000.00843,6.1949593e-04,1.5651453e-03,-1.6215852e-02
-0.17846696743470467,1.0007842559890499,0.0005930537583521144,1395.5085967825653,0,1.461943e-03,744.82802,1000.03431,1877386,7.1490656e+04,4.1986816e+01,1.2848260e+03,5.2619010e-01,7.7139320e+04,4.5711914e+01,0,nan,nan,nan,nan,744.82802,7.1886572e-04,1000.03431,6.3274428e-04,-4.8349221e-04,3.5847300e-03
-0.1783539500973408,0.9989938875094041,0.0005893711614380507,1409.9143334999026,0,8.264599e-04,744.83544,1000.03202,1898537,7.1633219e+04,4.2027630e+01,1.3453267e+03,5.2637315e-01,7.7510484e+04,4.5728451e+01,0,nan,nan,nan,nan,744.83544,7.2303379e-04,1000.03202,6.2975299e-04,-2.9011329e-03,2.0433428e-02
-0.17819571732855263,1.0001889361994265,0.0005802260745105041,1388.3060561826715,0,1.766543e-03,744.82749,1000.03018,1866811,7.3379211e+04,4.2441597e+01,1.2582664e+03,5.2583629e-01,7.9217492e+04,4.5955376e+01,0,nan,nan,nan,nan,744.82749,7.0034520e-04,1000.03018,6.1976782e-04,2.7458620e-04,-6.2689208e-04
-0.1781099113712379,0.9990501896358481,0.0005825015572360277,1438.7258249386286,0,-4.128014e-04,744.85525,1000.00004,1940839,7.3197609e+04,4.2453037e+01,1.5298336e+03,5.2994603e-01,7.8989039e+04,4.6054981e+01,0,nan,nan,nan,nan,744.85525,7.1989046e-04,1000.00004,6.1655504e-04,-3.3697591e-03,3.1985763e-02
-0.17807325800105295,0.9992565607803452,0.000590263480392,1460.3342971419988,10000000000000,-1.159298e-03,744.86231,999.96056,1972565,7.2384898e+04,4.2377117e+01,1.7494655e+03,5.3307807e-01,7.8119141e+04,4.6145184e+01,10000000000000,nan,nan,nan,nan,744.86231,7.3220552e-04,999.96056,6.2735903e-04,2.1815530e-03,-1.7599061e-02
-0.17806716198006312,0.9984781852533903,0.0005923306310954112,1402.71180843802,0,1.146998e-03,744.83172,1000.03474,1887962,7.1509391e+04,4.1992989e+01,1.3149056e+03,5.2655476e-01,7.7082758e+04,4.5728069e+01,0,nan,nan,nan,nan,744.83172,7.2097941e-04,1000.03474,6.3205964e-04,-2.8114737e-04,5.1496881e-03
-0.17785048794868055,1.000158321363448,0.0005853233742087499,1431.5232725120513,0,-1.195279e-04,744.85363,1000.00737,1930264,7.2680188e+04,4.2320251e+01,1.4721945e+03,5.2885211e-01,7.8330641e+04,4.5841496e+01,0,nan,nan,nan,nan,744.85363,7.2283740e-04,1000.00737,6.1919633e-04,1.5664161e-03,-1.6220277e-02
-0.17778589677277354,0.999727192099654,0.0005928129146578621,1395.509277853227,0,1.461913e-03,744.82636,1000.03375,1877387,7.1418766e+04,4.1970634e+01,1.2848804e+03,5.2616149e-01,7.7061844e+04,4.5695724e+01,0,nan,nan,nan,nan,744.82636,7.1981101e-04,1000.03375,6.3333160e-04,-4.8142421e-04,3.5977564e-03
-0.17767288054144148,1.000809339058665,0.0005898034401077284,1409.9150145694584,0,8.264295e-04,744.83437,1000.03382,1898538,7.1765227e+04,4.2057041e+01,1.3453502e+03,5.2636725e-01,7.7652977e+04,4.5762959e+01,0,nan,nan,nan,nan,744.83437,7.2156289e-04,1000.03382,6.2912790e-04,-2.8903356e-03,2.0427058e-02
-0.17751454550170684,1.0005339795341819,0.0005803406295060113,1388.3067373544982,0,1.766514e-03,744.82403,1000.02744,1866812,7.3403086e+04,4.2447376e+01,1.2581694e+03,5.2583271e-01,7.9243203e+04,4.5963505e+01,0,nan,nan,nan,nan,744.82403,7.0055743e-04,1000.02744,6.1951840e-04,2.7028404e-04,-6.2875386e-04
-0.17742873825675243,0.9999147984648803,0.0005826657948000221,1438.7265061117432,0,-4.128283e-04,744.85635,999.99803,1940840,7.3261977e+04,4.2465183e+01,1.5298854e+03,5.2994472e-01,7.9058570e+04,4.6068649e+01,0,nan,nan,nan,nan,744.85635,7.1935344e-04,999.99803,6.1615615e-04,-3.3676203e-03,3.1989269e-02
-0.17739217756040726,1.00049014264026,0.0005905407822662271,1460.3349782224395,0,-1.159318e-03,744.86226,999.96085,1972566,7.2474211e+04,4.2395706e+01,1.7494956e+03,5.3309095e-01,7.8215648e+04,4.6166904e+01,0,nan,nan,nan,nan,744.86226,7.3011132e-04,999.96085,6.2704546e-04,2.1837356e-03,-1.7605092e-02
-0.17738609212579562,1.000835868713419,0.0005929211526832522,1402.7124895078741,0,1.146968e-03,744.83072,1000.03497,1887963,7.1675492e+04,4.2033604e+01,1.3149707e+03,5.2652991e-01,7.7261969e+04,4.5771999e+01,0,nan,nan,nan,nan,744.83072,7.2004402e-04,1000.03497,6.3049508e-04,-2.7478821e-04,5.1435977e-03
-0.17716941643545162,1.0002606579738202,0.000585375261551925,1431.5239535835644,0,-1.195564e-04,744.85426,1000.00858,1930265,7.2682609e+04,4.2321442e+01,1.4722073e+03,5.2886826e-01,7.8333211e+04,4.5842377e+01,0,nan,nan,nan,nan,744.85426,7.2320848e-04,1000.00858,6.1937148e-04,1.5676869e-03,-1.6224703e-02
-0.17710472611025344,1.0004522179270978,0.0005929545012541409,1395.5099590238897,0,1.461884e-03,744.82720,1000.03223,1877388,7.1474180e+04,4.1981895e+01,1.2849347e+03,5.2613282e-01,7.7121742e+04,4.5709015e+01,0,nan,nan,nan,nan,744.82720,7.1936281e-04,1000.03223,6.3276442e-04,-4.7935592e-04,3.6107847e-03
-0.1769918109857146,0.99997522708388,0.0005896566650318832,1409.9156956390143,0,8.263990e-04,744.83400,1000.03290,1898539,7.1706758e+04,4.2044704e+01,1.3453737e+03,5.2636129e-01,7.7589898e+04,4.5752533e+01,0,nan,nan,nan,nan,744.83400,7.2184060e-04,1000.03290,6.2922703e-04,-2.8795386e-03,2.0420689e-02
-0.17683347367579497,0.9988559009247586,0.0005800085201386244,1388.3074184263241,0,1.766486e-03,744.82633,1000.02936,1866813,7.3278984e+04,4.2420475e+01,1.2580726e+03,5.2582914e-01,7.9109195e+04,4.5936562e+01,0,nan,nan,nan,nan,744.82633,7.0117920e-04,1000.02936,6.2056654e-04,2.6598253e-04,-6.3061528e-04
-0.17674766515009954,1.0005985554008703,0.0005827943976807598,1438.7271871848498,0,-4.128552e-04,744.85497,999.99636,1940841,7.3313641e+04,4.2474869e+01,1.5299371e+03,5.2994341e-01,7.9114383e+04,4.6079838e+01,0,nan,nan,nan,nan,744.85497,7.1858964e-04,999.99636,6.1569636e-04,-3.3654822e-03,3.1992771e-02
-0.17671119711310693,1.0002161040694435,0.0005904733505524654,1460.3356592028867,0,-1.159337e-03,744.86331,999.96093,1972567,7.2454844e+04,4.2389111e+01,1.7495256e+03,5.3310382e-01,7.8194867e+04,4.6162010e+01,0,nan,nan,nan,nan,744.86331,7.3021319e-04,999.96093,6.2690873e-04,2.1859175e-03,-1.7611122e-02
-0.17670502227894422,1.0002290194010213,0.0005928042792092525,1402.713170577721,0,1.146938e-03,744.83039,1000.03750,1887964,7.1629414e+04,4.2023102e+01,1.3150356e+03,5.2650505e-01,7.7212172e+04,4.5761223e+01,0,nan,nan,nan,nan,744.83039,7.2006002e-04,1000.03750,6.3111016e-04,-2.6842905e-04,5.1375078e-03
-0.17648834492239512,1.0005082579683702,0.0005854503898582992,1431.5246346550775,0,-1.195849e-04,744.85458,1000.00810,1930266,7.2695539e+04,4.2324276e+01,1.4722201e+03,5.2888441e-01,7.8347133e+04,4.5845058e+01,0,nan,nan,nan,nan,744.85458,7.2247634e-04,1000.00810,6.1931892e-04,1.5689577e-03,-1.6229127e-02
-0.1764236555649101,0.9999021139960862,0.0005928752643716936,1395.510640094435,0,1.461854e-03,744.82732,1000.03230,1877389,7.1438516e+04,4.1977066e+01,1.2849891e+03,5.2610421e-01,7.7083336e+04,4.5705276e+01,0,nan,nan,nan,nan,744.82732,7.1986282e-04,1000.03230,6.3327135e-04,-4.7728795e-04,3.6238108e-03
-0.17631074136427777,1.000012414649103,0.000589664912883491,1409.9163767086357,0,8.263686e-04,744.83509,1000.03379,1898540,7.1710945e+04,4.2044022e+01,1.3453972e+03,5.2635539e-01,7.7594430e+04,4.5754147e+01,0,nan,nan,nan,nan,744.83509,7.2178716e-04,1000.03379,6.2936003e-04,-2.8687413e-03,2.0414319e-02
-0.176152401842467,0.9983740945482809,0.0005799465553358624,1388.3080994981574,0,1.766458e-03,744.82540,1000.02756,1866814,7.3241789e+04,4.2412945e+01,1.2579757e+03,5.2582562e-01,7.9069008e+04,4.5930481e+01,0,nan,nan,nan,nan,744.82540,7.0149906e-04,1000.02756,6.2088942e-04,2.6168101e-04,-6.3247676e-04
-0.17606649207200462,0.9999583471850025,0.0005826929337887813,1438.727868357928,0,-4.128821e-04,744.85631,999.99925,1940842,7.3267852e+04,4.2467171e+01,1.5299889e+03,5.2994215e-01,7.9065016e+04,4.6072544e+01,0,nan,nan,nan,nan,744.85631,7.1907492e-04,999.99925,6.1589433e-04,-3.3633434e-03,3.1996276e-02
-0.17603001667169976,1.0006941137524183,0.0005906553511939712,1460.3363403833282,0,-1.159357e-03,744.86103,999.95993,1972568,7.2489312e+04,4.2400173e+01,1.7495558e+03,5.3311670e-01,7.8232195e+04,4.6176212e+01,0,nan,nan,nan,nan,744.86103,7.3040306e-04,999.95993,6.2689488e-04,2.1881002e-03,-1.7617155e-02
-0.17602395231550502,0.9991556405595889,0.0005926077782977077,1402.7138516476844,0,1.146908e-03,744.83082,1000.03638,1887965,7.1549820e+04,4.2006920e+01,1.3151007e+03,5.2648020e-01,7.7126203e+04,4.5744213e+01,0,nan,nan,nan,nan,744.83082,7.2095153e-04,1000.03638,6.3207024e-04,-2.6206989e-04,5.1314174e-03
-0.17580717341582083,0.99935059338837,0.0005852186699843788,1431.5253158265841,0,-1.196134e-04,744.85489,1000.00976,1930267,7.2606344e+04,4.2304604e+01,1.4722330e+03,5.2890062e-01,7.8250828e+04,4.5823608e+01,0,nan,nan,nan,nan,744.85489,7.2337763e-04,1000.00976,6.1984244e-04,1.5702287e-03,-1.6233554e-02
-0.1757426848964968,0.9994471590991539,0.0005927390963261516,1395.5113210651034,0,1.461825e-03,744.82773,1000.03424,1877390,7.1409664e+04,4.1967979e+01,1.2850435e+03,5.2607560e-01,7.7052266e+04,4.5697155e+01,0,nan,nan,nan,nan,744.82773,7.2024978e-04,1000.03424,6.3315179e-04,-4.7522027e-04,3.6368351e-03
-0.1756296718083784,0.9996256382234394,0.0005896400096770706,1409.9170577781915,0,8.263382e-04,744.83449,1000.03363,1898541,7.1684672e+04,4.2041367e+01,1.3454209e+03,5.2634943e-01,7.7566070e+04,4.5753189e+01,0,nan,nan,nan,nan,744.83449,7.2231406e-04,1000.03363,6.2975858e-04,-2.8579440e-03,2.0407949e-02
-0.17547123001579368,0.9998292560867732,0.0005803033726143156,1388.3087806699841,0,1.766430e-03,744.82679,1000.03101,1866815,7.3347000e+04,4.2436398e+01,1.2578788e+03,5.2582198e-01,7.9182492e+04,4.5957710e+01,0,nan,nan,nan,nan,744.82679,7.0082810e-04,1000.03101,6.2016275e-04,2.5737885e-04,-6.3433847e-04
-0.1753854189655242,0.999718109580776,0.000582667117264703,1438.7285494310345,0,-4.129090e-04,744.85515,1000.00105,1940843,7.3251102e+04,4.2464741e+01,1.5300406e+03,5.2994084e-01,7.9046984e+04,4.6071064e+01,0,nan,nan,nan,nan,744.85515,7.1942899e-04,1000.00105,6.1659917e-04,-3.3612053e-03,3.1999782e-02
-0.17534893623105408,1.0002534606091358,0.0005905805386051815,1460.337021463769,0,-1.159376e-03,744.86309,999.96079,1972569,7.2457070e+04,4.2392113e+01,1.7495859e+03,5.3312951e-01,7.8197539e+04,4.6170242e+01,0,nan,nan,nan,nan,744.86309,7.3058205e-04,999.96079,6.2703365e-04,2.1902826e-03,-1.7623186e-02
-0.17534278246789217,0.9998902181737981,0.0005927349697392355,1402.714532817532,0,1.146878e-03,744.83074,1000.03417,1887966,7.1599805e+04,4.2014481e+01,1.3151655e+03,5.2645528e-01,7.7180086e+04,4.5752357e+01,0,nan,nan,nan,nan,744.83074,7.2046282e-04,1000.03417,6.3161302e-04,-2.5570981e-04,5.1253266e-03
-0.1751262019035258,1.0009345944124968,0.0005855643563763774,1431.5259967980965,0,-1.196419e-04,744.85472,1000.00756,1930268,7.2716812e+04,4.2327438e+01,1.4722460e+03,5.2891684e-01,7.8370008e+04,4.5847836e+01,0,nan,nan,nan,nan,744.85472,7.2253891e-04,1000.00756,6.1920052e-04,1.5714994e-03,-1.6237978e-02
-0.17506161423473815,0.9999672785021733,0.0005928531816486991,1395.5120021357652,0,1.461796e-03,744.82673,1000.03412,1877391,7.1450469e+04,4.1976791e+01,1.2850978e+03,5.2604693e-01,7.7096367e+04,4.5708321e+01,0,nan,nan,nan,nan,744.82673,7.1969558e-04,1000.03412,6.3303910e-04,-4.7315226e-04,3.6498616e-03
-0.17494850225171762,0.9993482817536388,0.0005895670208876466,1409.9177389477481,0,8.263077e-04,744.83422,1000.03165,1898542,7.1666273e+04,4.2035686e+01,1.3454443e+03,5.2634352e-01,7.7546211e+04,4.5748505e+01,0,nan,nan,nan,nan,744.83422,7.2274479e-04,1000.03165,6.2930427e-04,-2.8471453e-03,2.0401577e-02
-0.1747901581898818,1.0000331089864363,0.0005803852544013399,1388.30946174181,0,1.766402e-03,744.82606,1000.02925,1866816,7.3360602e+04,4.2439713e+01,1.2577817e+03,5.2581847e-01,7.9197117e+04,4.5963318e+01,0,nan,nan,nan,nan,744.82606,7.0094055e-04,1000.02925,6.1981106e-04,2.5307733e-04,-6.3619995e-04
-0.17470444585963277,1.0005660919297283,0.000582824238243453,1438.7292304041403,0,-4.129359e-04,744.85478,1000.00007,1940844,7.3314352e+04,4.2475803e+01,1.5300924e+03,5.2993959e-01,7.9115297e+04,4.6084225e+01,0,nan,nan,nan,nan,744.85478,7.1844214e-04,1000.00007,6.1575882e-04,-3.3590673e-03,3.2003284e-02
-0.1746678557904084,0.9997145312380769,0.0005905126629138465,1460.3377025442096,0,-1.159396e-03,744.86004,999.96015,1972570,7.2418000e+04,4.2384514e+01,1.7496161e+03,5.3314239e-01,7.8155516e+04,4.6165001e+01,0,nan,nan,nan,nan,744.86004,7.3087285e-04,999.96015,6.2720815e-04,2.1924649e-03,-1.7629217e-02
-0.17466171262104074,1.000145030340075,0.0005928416203156349,1402.715213887379,0,1.146847e-03,744.82891,1000.03484,1887967,7.1615586e+04,4.2020775e+01,1.3152306e+03,5.2643043e-01,7.7197047e+04,4.5758987e+01,0,nan,nan,nan,nan,744.82891,7.2005630e-04,1000.03484,6.3167413e-04,-2.4935062e-04,5.1192362e-03
-0.17444513039029685,0.9999729145051581,0.0005854113710250153,1431.5266778696096,0,-1.196704e-04,744.85680,1000.00980,1930269,7.2642117e+04,4.2313595e+01,1.4722589e+03,5.2893299e-01,7.8289352e+04,4.5832718e+01,0,nan,nan,nan,nan,744.85680,7.2379224e-04,1000.00980,6.1976683e-04,1.5727702e-03,-1.6242404e-02
-0.17438044357221805,1.0000480150192064,0.0005928704484734586,1395.5126833064278,0,1.461766e-03,744.82431,1000.03126,1877392,7.1459906e+04,4.1978443e+01,1.2851522e+03,5.2601826e-01,7.7106586e+04,4.5712021e+01,0,nan,nan,nan,nan,744.82431,7.1976788e-04,1000.03126,6.3294801e-04,-4.7108397e-04,3.6628898e-03
-0.17426743263769687,1.0001196101442016,0.0005897320722670112,1409.9184200173622,0,8.262774e-04,744.83567,1000.03418,1898543,7.1723289e+04,4.2047840e+01,1.3454679e+03,5.2633756e-01,7.7607734e+04,4.5762299e+01,0,nan,nan,nan,nan,744.83567,7.2164310e-04,1000.03418,6.2849000e-04,-2.8363480e-03,2.0395206e-02
-0.17410908636396993,0.9997356285621816,0.0005803559385833492,1388.310142813636,0,1.766374e-03,744.82742,1000.02830,1866817,7.3337242e+04,4.2434731e+01,1.2576848e+03,5.2581489e-01,7.9171844e+04,4.5959999e+01,0,nan,nan,nan,nan,744.82742,7.0101290e-04,1000.02830,6.2044332e-04,2.4877582e-04,-6.3806138e-04
-0.17402337274590873,0.999769072583335,0.0005826644860278508,1438.729911477254,0,-4.129627e-04,744.85493,999.99886,1940845,7.3257062e+04,4.2463318e+01,1.5301354e+03,5.2993387e-01,7.9053523e+04,4.6072319e+01,0,nan,nan,nan,nan,744.85493,7.1958662e-04,999.99886,6.1612931e-04,-3.3530619e-03,3.2003324e-02
-0.17398677534959023,0.9993132491179434,0.0005904519370441332,1460.3383836246503,0,-1.159415e-03,744.86119,999.95983,1972571,7.2388594e+04,4.2377048e+01,1.7496460e+03,5.3315526e-01,7.8123922e+04,4.6160122e+01,0,nan,nan,nan,nan,744.86119,7.3091406e-04,999.95983,6.2773668e-04,2.1946472e-03,-1.7635250e-02
-0.17398064265035795,0.9993355294823649,0.0005926389192553955,1402.7158949573495,0,1.146817e-03,744.82894,1000.03482,1887968,7.1555258e+04,4.2004822e+01,1.3152957e+03,5.2640551e-01,7.7131867e+04,4.5741741e+01,0,nan,nan,nan,nan,744.82894,7.2074047e-04,1000.03482,6.3192245e-04,-2.4299147e-04,5.1131458e-03
-0.17376395888372254,0.9991998797349635,0.0005852487363233241,1431.5273590411161,0,-1.196989e-04,744.85382,1000.00895,1930270,7.2581281e+04,4.2299118e+01,1.4722717e+03,5.2894920e-01,7.8223641e+04,4.5816948e+01,0,nan,nan,nan,nan,744.85382,7.2343904e-04,1000.00895,6.2003295e-04,1.5740412e-03,-1.6246831e-02
-0.17369937302670224,0.9995201640336775,0.0005927647759823707,1395.5133643769732,0,1.461737e-03,744.82602,1000.03170,1877393,7.1425867e+04,4.1971058e+01,1.2852065e+03,5.2598965e-01,7.7069883e+04,4.5706245e+01,0,nan,nan,nan,nan,744.82602,7.1982428e-04,1000.03170,6.3327036e-04,-4.6901600e-04,3.6759160e-03
-0.17358636308179753,0.9998823987606104,0.000589702165406871,1409.919101086918,0,8.262469e-04,744.83363,1000.03211,1898544,7.1707820e+04,4.2046398e+01,1.3454913e+03,5.2633166e-01,7.7591008e+04,4.5760967e+01,0,nan,nan,nan,nan,744.83363,7.2198326e-04,1000.03211,6.2944397e-04,-2.8255510e-03,2.0388836e-02
-0.17342791453712414,0.9994122191746517,0.0005802907479717671,1388.3108239854628,0,1.766345e-03,744.82729,1000.03020,1866818,7.3311977e+04,4.2427124e+01,1.2575879e+03,5.2581131e-01,7.9144516e+04,4.5953842e+01,0,nan,nan,nan,nan,744.82729,7.0144178e-04,1000.03020,6.2043167e-04,2.4447366e-04,-6.3992309e-04
-0.1733421996384944,0.9995834718298658,0.0005826613609165263,1438.7305926503614,0,-4.129896e-04,744.85591,999.99802,1940846,7.3244727e+04,4.2462303e+01,1.5301696e+03,5.2992380e-01,7.9040250e+04,4.6072887e+01,0,nan,nan,nan,nan,744.85591,7.1943697e-04,999.99802,6.1650830e-04,-3.3431845e-03,3.1999901e-02
-0.1733055949081831,0.9997823679222655,0.0005905775821125327,1460.3390648050918,0,-1.159435e-03,744.86481,999.96084,1972572,7.2422781e+04,4.2383377e+01,1.7496761e+03,5.3316814e-01,7.8160977e+04,4.6170170e+01,0,nan,nan,nan,nan,744.86481,7.3289446e-04,999.96084,6.2732655e-04,2.1968300e-03,-1.7641282e-02
-0.17329947280274507,0.999530343116537,0.0005926926979960146,1402.7165761271972,0,1.146787e-03,744.83110,1000.03381,1887969,7.1566641e+04,4.2007504e+01,1.3153605e+03,5.2638066e-01,7.7144078e+04,4.5744217e+01,0,nan,nan,nan,nan,744.83110,7.2065677e-04,1000.03381,6.3156208e-04,-2.3663137e-04,5.1070550e-03
-0.17308288737066607,1.0010551659145999,0.0005856864723550623,1431.5280401126292,0,-1.197274e-04,744.85276,1000.00590,1930271,7.2710648e+04,4.2328114e+01,1.4722847e+03,5.2896535e-01,7.8363203e+04,4.5847893e+01,0,nan,nan,nan,nan,744.85276,7.2286325e-04,1000.00590,6.1930594e-04,1.5753120e-03,-1.6251255e-02
-0.17301830236494356,1.000616643257526,0.0005930391575183289,1395.514045447635,0,1.461708e-03,744.82774,1000.03324,1877394,7.1507898e+04,4.1990936e+01,1.2852609e+03,5.2596098e-01,7.7158430e+04,4.5729771e+01,0,nan,nan,nan,nan,744.82774,7.1910647e-04,1000.03324,6.3264329e-04,-4.6694800e-04,3.6889424e-03
-0.17290519352513675,1.0005967995397886,0.0005898228500441805,1409.9197822564747,0,8.262165e-04,744.83558,1000.03367,1898545,7.1760789e+04,4.2056519e+01,1.3455128e+03,5.2634221e-01,7.7648133e+04,4.5771328e+01,0,nan,nan,nan,nan,744.83558,7.2138471e-04,1000.03367,6.2828808e-04,-2.8229926e-03,2.0391261e-02
-0.17274684271121227,0.9998358736269967,0.0005804599135757836,1388.3115050572887,0,1.766317e-03,744.82445,1000.02955,1866819,7.3341945e+04,4.2437050e+01,1.2574910e+03,5.2580774e-01,7.9176797e+04,4.5966499e+01,0,nan,nan,nan,nan,744.82445,7.0101215e-04,1000.02955,6.2018173e-04,2.4017214e-04,-6.4178457e-04
-0.172661126532014,1.0014718365453972,0.0005830793576763962,1438.731273723468,0,-4.130165e-04,744.85559,999.99717,1940847,7.3384242e+04,4.2492138e+01,1.5302040e+03,5.2991378e-01,7.9190852e+04,4.6106693e+01,0,nan,nan,nan,nan,744.85559,7.1820413e-04,999.99717,6.1539112e-04,-3.3333087e-03,3.1996474e-02
-0.1726245144601213,1.0007934085567802,0.0005908572236664692,1460.3397458855397,0,-1.159454e-03,744.86296,999.95972,1972573,7.2496102e+04,4.2400719e+01,1.7497063e+03,5.3318101e-01,7.8240266e+04,4.6192177e+01,0,nan,nan,nan,nan,744.86296,7.2994456e-04,999.95972,6.2655244e-04,2.1990123e-03,-1.7647313e-02
-0.17261850295665512,0.9991599409570673,0.0005929112167823214,1402.7172570970433,0,1.146757e-03,744.82997,1000.03621,1887970,7.1538023e+04,4.2022488e+01,1.3154255e+03,5.2635580e-01,7.7113117e+04,4.5759674e+01,0,nan,nan,nan,nan,744.82997,7.2135549e-04,1000.03621,6.3225307e-04,-2.3027314e-04,5.1009655e-03
-0.17240181585760958,1.0017166989561486,0.0005858541659523234,1431.5287211841423,0,-1.197559e-04,744.85413,1000.00725,1930272,7.2753320e+04,4.2337334e+01,1.4722975e+03,5.2898151e-01,7.8409211e+04,4.5857639e+01,0,nan,nan,nan,nan,744.85413,7.2218082e-04,1000.00725,6.1903708e-04,1.5765829e-03,-1.6255680e-02
-0.17233713170242346,0.9999618684961608,0.0005928989352326073,1395.5147266182976,0,1.461678e-03,744.82810,1000.03297,1877395,7.1464828e+04,4.1980701e+01,1.2852645e+03,5.2595460e-01,7.7111938e+04,4.5721329e+01,0,nan,nan,nan,nan,744.82810,7.1940833e-04,1000.03297,6.3305750e-04,-4.6414472e-04,3.6924917e-03
-0.1722241239619938,1.0001679280293896,0.0005896898878844633,1409.9204633260379,0,8.261860e-04,744.83551,1000.03137,1898546,7.1731562e+04,4.2048824e+01,1.3455323e+03,5.2636927e-01,7.7616547e+04,4.5762009e+01,0,nan,nan,nan,nan,744.83551,7.2176574e-04,1000.03137,6.2844466e-04,-2.8286777e-03,2.0402486e-02
-0.17206587087864575,1.0003931544026952,0.000580549939232112,1388.3121860291212,0,1.766289e-03,744.82462,1000.02636,1866820,7.3381766e+04,4.2441235e+01,1.2573942e+03,5.2580422e-01,7.9219711e+04,4.5972927e+01,0,nan,nan,nan,nan,744.82462,7.0069521e-04,1000.02636,6.2000181e-04,2.3587125e-04,-6.4364576e-04
-0.17197995345391906,0.999635823890997,0.0005827249698789774,1438.731954896546,0,-4.130435e-04,744.85622,999.99996,1940848,7.3250977e+04,4.2464901e+01,1.5302382e+03,5.2990371e-01,7.9047062e+04,4.6079475e+01,0,nan,nan,nan,nan,744.85622,7.1936997e-04,999.99996,6.1627629e-04,-3.3234316e-03,3.1993046e-02
-0.17194343401947562,1.00097856213715,0.0005909271063902677,1460.3404269659804,0,-1.159474e-03,744.86318,999.96110,1972574,7.2509852e+04,4.2402676e+01,1.7497365e+03,5.3319389e-01,7.8255266e+04,4.6197952e+01,0,nan,nan,nan,nan,744.86318,7.3014566e-04,999.96110,6.2655070e-04,2.2011946e-03,-1.7653344e-02
-0.17193743310963125,0.9995311695145634,0.0005927414240946555,1402.7179381668902,0,1.146727e-03,744.82975,1000.03321,1887971,7.1562055e+04,4.2009254e+01,1.3154906e+03,5.2633095e-01,7.7138969e+04,4.5744907e+01,0,nan,nan,nan,nan,744.82975,7.2093558e-04,1000.03321,6.3145842e-04,-2.2391399e-04,5.0948751e-03
-0.17172064435103526,0.999588326859207,0.0005853781709761857,1431.529402355649,0,-1.197844e-04,744.85444,1000.00658,1930273,7.2593836e+04,4.2299694e+01,1.4723105e+03,5.2899766e-01,7.8237039e+04,4.5817116e+01,0,nan,nan,nan,nan,744.85444,7.2352454e-04,1000.00658,6.1991374e-04,1.5778538e-03,-1.6260108e-02
-0.1716560610332487,0.9998816520238984,0.0005929046003928434,1395.5154076889667,0,1.461649e-03,744.82699,1000.03230,1877396,7.1462820e+04,4.1980820e+01,1.2852174e+03,5.2597040e-01,7.7109742e+04,4.5724133e+01,0,nan,nan,nan,nan,744.82699,7.1940629e-04,1000.03230,6.3315075e-04,-4.6060709e-04,3.6865638e-03
-0.1715431543487345,1.0003944144322698,0.000589740488260506,1409.9211442956512,0,8.261557e-04,744.83352,1000.03198,1898547,7.1749484e+04,4.2055046e+01,1.3455516e+03,5.2639633e-01,7.7635828e+04,4.5766937e+01,0,nan,nan,nan,nan,744.83352,7.2192686e-04,1000.03198,6.2923529e-04,-2.8343617e-03,2.0413708e-02
-0.17138469905197243,0.9999255942031535,0.0005805164883952481,1388.312867200948,0,1.766261e-03,744.82590,1000.02865,1866821,7.3346555e+04,4.2436474e+01,1.2572972e+03,5.2580059e-01,7.9181664e+04,4.5969685e+01,0,nan,nan,nan,nan,744.82590,7.0107618e-04,1000.02865,6.2029570e-04,2.3156911e-04,-6.4550748e-04
-0.17129888034726617,0.9994200421418153,0.0005826759409916707,1438.7326359696526,0,-4.130703e-04,744.85674,999.99988,1940849,7.3236836e+04,4.2460320e+01,1.5302725e+03,5.2989364e-01,7.9031844e+04,4.6076675e+01,0,nan,nan,nan,nan,744.85674,7.1902131e-04,999.99988,6.1631564e-04,-3.3135558e-03,3.1989623e-02
-0.17126225357806849,0.9996008668553381,0.0005906979551654766,1460.341108146422,0,-1.159494e-03,744.86130,999.96033,1972575,7.2409992e+04,4.2382309e+01,1.7497665e+03,5.3320676e-01,7.8147664e+04,4.6180099e+01,0,nan,nan,nan,nan,744.86130,7.3121075e-04,999.96033,6.2743016e-04,2.2033772e-03,-1.7659377e-02
-0.17125626314560308,0.9997088746052477,0.000592768697904369,1402.7186193368543,0,1.146697e-03,744.83034,1000.03562,1887972,7.1572555e+04,4.2010586e+01,1.3155554e+03,5.2630603e-01,7.7150227e+04,4.5745556e+01,0,nan,nan,nan,nan,744.83034,7.2073290e-04,1000.03562,6.3169090e-04,-2.1755390e-04,5.0887843e-03
